SBQQ__OPPORTUNITY2__C,SBQQ__PRIMARY__C,TOTAL_AMOUNT__C,TOTAL_INCREMENTAL_ARR__C
0063Z00000rWapwQAC,true,43578,94508
0063Z00000rWarSQAS,true,38459,91102
0063Z00000rWarXQAS,true,81077,83163
0063Z00000rWarmQAC,true,63989,47161
0063Z00000rWas7QAC,true,37612,83231
0063Z00000rWbjkQAC,false,34009,36348
0063Z00000rWblvQAC,true,93335,42389
0063Z00000rWbnrQAC,true,78513,47006
0063Z00000rWbrFQAS,true,94736,34733
,true,68958,98680
0063Z00000rWeNYQA0,true,63422,73619
0063Z00000rWeuiQAC,true,45598,49240
0063Z00000rWevCQAS,true,78354,63296
0063Z00000rWeyaQAC,true,38792,86016
0063Z00000rWezJQAS,true,74862,40448
0063Z00000rWf6eQAC,true,44952,97444
0063Z00000rWfAbQAK,true,96549,37809
0063Z00000rWfIVQA0,false,36127,95892
0063Z00000rWfjBQAS,true,95861,83859
0063Z00000rWfyzQAC,true,73370,92809
0063Z00000rWg4nQAC,true,53757,40564
0063Z00000rWgf9QAC,true,66801,84676
0063Z00000rWgjpQAC,true,67366,55347
0063Z00000rWgnDQAS,true,64611,82513
0063Z00000rWgoQQAS,true,30863,80819
0063Z00000rWgouQAC,true,64916,45625
0063Z00000rWgtfQAC,true,65976,39070
0063Z00000rWgwAQAS,true,99311,30364
0063Z00000rWgweQAC,true,61652,94743
0063Z00000rWgxTQAS,true,93276,66903
0063Z00000rWgyGQAS,true,72299,81713
0063Z00000rWgzAQAS,true,56691,95995
0063Z00000rWhcpQAC,true,33753,47921
0063Z00000rWhdOQAS,true,31155,98513
0063Z00000rWhebQAC,true,66092,64408
0063Z00000rWhedQAC,true,89115,38063
0063Z00000rWhgYQAS,true,77203,43838
0063Z00000rWhgcQAC,true,90738,92532
0063Z00000rWhgdQAC,true,68185,58445
0063Z00000rWhhLQAS,true,95766,40076
0063Z00000rWhiYQAS,true,65810,77839
0063Z00000rWibeQAC,false,52770,37142
0063Z00000rWj05QAC,true,42400,73272
0063Z00000rWkdSQAS,true,30597,57464
0063Z00000rWke6QAC,true,80044,90999
0063Z00000rWkfOQAS,true,76344,91002
0063Z00000rWl3qQAC,true,76073,66099
0063Z00000rWBX8QAO,false,70506,60805
0063Z00000rWBX8QAO,false,71387,41982
0063Z00000rWmtkQAC,false,74901,60811
0063Z00000rWh8GQAS,false,78930,79216
0063Z00000rWuJ6QAK,true,71058,32405
0063Z00000rWy1fQAC,true,68024,32609
0063Z00000rWZgDQAW,false,94395,34255
0063Z00000rVwqVQAS,true,64636,54783
0063Z00000rX0BDQA0,true,62178,70212
0063Z00000rX5HDQA0,false,33506,61714
0063Z00000rX7DpQAK,true,90092,65653
0063Z00000rX8EiQAK,true,94617,63837
0063Z00000rX7LFQA0,false,47468,88151
0063Z00000rXCqdQAG,false,59274,82132
0063Z00000rXCtmQAG,true,65759,51427
0063Z00000rWl6GQAS,false,81248,49668
0063Z00000rX5HDQA0,false,53203,98996
0063Z00000rWpVnQAK,false,58573,91940
0063Z00000rWbqMQAS,false,89285,53974
0063Z00000rXLqXQAW,false,91864,59192
0063Z00000ttqCTQAY,true,97497,40606
0063Z00000ttrd5QAA,false,64410,39161
0063Z00000ttreMQAQ,false,71956,40670
0063Z00000ttrebQAA,false,32294,95427
0063Z00000ttrelQAA,false,88915,71606
0063Z00000ttreqQAA,false,32826,39777
0063Z00000ttrf0QAA,false,55467,66587
0063Z00000ttrfFQAQ,false,35313,83838
0063Z00000ttrfUQAQ,false,35088,87206
0063Z00000ttrfZQAQ,false,40909,94245
0063Z00000ttrfeQAA,false,77770,95538
0063Z00000ttrftQAA,false,92952,56488
0063Z00000ttrg8QAA,false,93990,94599
0063Z00000ttrj7QAA,false,82043,61530
0063Z00000ttrj8QAA,false,31796,70807
0063Z00000ttrjCQAQ,false,67849,87328
0063Z00000ttrjDQAQ,false,51746,93103
0063Z00000ttrjHQAQ,false,78906,34782
0063Z00000ttrjMQAQ,false,88209,53919
0063Z00000ttrjWQAQ,false,89374,63887
0063Z00000ttrjXQAQ,false,83603,80479
0063Z00000ttrjbQAA,false,93776,71469
0063Z00000ttrjmQAA,false,83422,82288
0063Z00000ttrkKQAQ,false,82681,30361
0063Z00000ttrkUQAQ,false,84368,92172
0063Z00000ttrkZQAQ,false,66536,43046
0063Z00000ttrktQAA,false,92899,32009
0063Z00000ttrl8QAA,false,96597,46988
0063Z00000ttrlSQAQ,false,37833,84742
0063Z00000ttrlhQAA,false,75678,95358
0063Z00000ttrm1QAA,false,77212,81305
0063Z00000ttrmBQAQ,false,79156,43909
0063Z00000ttrmLQAQ,false,75215,81308
0063Z00000ttrmMQAQ,false,65126,60736
0063Z00000ttrmfQAA,false,72789,59560
0063Z00000ttrmzQAA,false,31331,42173
0063Z00000ttrn9QAA,false,84211,46331
0063Z00000ttrnTQAQ,false,64344,31730
0063Z00000ttrnYQAQ,false,59618,44548
0063Z00000ttrnnQAA,false,85833,36552
0063Z00000ttroHQAQ,false,84177,66730
0063Z00000ttroIQAQ,true,88703,77179
0063Z00000ttsu0QAA,false,72459,80681
0063Z00000smnpxQAA,false,53079,58143
0063Z00000smB5oQAE,false,44042,39872
0063Z00000ttvFFQAY,false,79126,58566
0063Z00000ttvTCQAY,false,41342,45799
0063Z00000ttwmbQAA,false,62597,49663
,true,40014,59811
0063Z00000ttzzjQAA,true,84463,54481
0063Z00000tu0EEQAY,false,94221,45159
0063Z00000tu0RKQAY,false,73193,69402
0063Z00000tu0RLQAY,false,76462,81608
0063Z00000tu0eYQAQ,false,37179,44695
0063Z00000tu0gtQAA,false,52987,96742
0063Z00000tu1QTQAY,true,64317,97220
0063Z00000ttsiYQAQ,false,46380,63041
0063Z00000tu4XUQAY,true,39531,59657
0063Z00000tu6wiQAA,false,76836,68736
0063Z00000tu6xCQAQ,false,96904,61473
0063Z00000tu00SQAQ,false,97649,65633
0063Z00000tuBAwQAM,false,31309,59135
0063Z00000tuBR9QAM,false,44051,45088
,true,68860,48933
0063Z00000tuCUiQAM,false,81664,99316
0063Z00000tuDcxQAE,false,96479,65922
0063Z00000tuDdCQAU,false,41854,86524
0063Z00000tuHwEQAU,true,48149,79591
0063Z00000smoA7QAI,false,79123,82799
0063Z00000tuLNfQAM,false,46244,79498
0063Z00000tuP0aQAE,false,79318,51619
0063Z00000tuPnwQAE,true,79490,88633
0063Z00000tuQ60QAE,true,88532,99148
0063Z00000tuQ7NQAU,false,37363,98459
0063Z00000tuQkZQAU,false,48423,59220
0063Z00000tuR6fQAE,false,82381,86528
0063Z00000tuUCVQA2,true,59846,43718
0063Z00000tuUVSQA2,false,66033,41167
0063Z00000tuUVhQAM,false,96189,50484
0063Z00000tuV8tQAE,false,31865,87204
0063Z00000tuV98QAE,false,78542,47256
0063Z00000tuV9rQAE,false,96125,71975
0063Z00000tuV9sQAE,false,37225,99544
0063Z00000tuVA6QAM,false,52328,57399
0063Z00000tuVAVQA2,false,87018,55244
0063Z00000tuVAkQAM,false,83186,69331
0063Z00000tuVA8QAM,false,63971,80165
0063Z00000tuVBEQA2,false,87919,38847
0063Z00000tuVBjQAM,false,43629,81381
0063Z00000tuVAMQA2,false,80334,61766
0063Z00000tuVCgQAM,false,95211,51612
0063Z00000tuVF6QAM,false,75247,99543
0063Z00000tuVGTQA2,false,90129,55916
0063Z00000tuVG1QAM,false,86769,32141
0063Z00000tuVHCQA2,false,47341,88901
0063Z00000tuVHDQA2,false,61741,37829
0063Z00000tuVIVQA2,false,80867,82736
0063Z00000tuVJSQA2,false,60011,73548
0063Z00000tuVKfQAM,false,39036,57566
0063Z00000tuVKgQAM,false,55319,91359
0063Z00000tuVKkQAM,false,60065,49600
0063Z00000tuVKlQAM,false,92598,42777
0063Z00000tuVKqQAM,false,76546,85747
0063Z00000tuVKzQAM,false,60985,64925
0063Z00000tuVL9QAM,false,44396,81065
0063Z00000tuVLjQAM,false,32143,55475
0063Z00000tuVLsQAM,false,32867,34576
0063Z00000tuVM2QAM,false,71936,33069
0063Z00000tuVM7QAM,false,81895,76805
0063Z00000odC2DQAU,false,92374,37013
0063Z00000tubmVQAQ,false,76530,74560
0063Z00000tu4LOQAY,true,44873,36740
0063Z00000tuhW2QAI,false,39616,41518
0063Z00000tuhW2QAI,false,30137,58643
0063Z00000tuiBNQAY,false,35496,58986
0063Z00000tuiFjQAI,false,98107,51712
0063Z00000tuihnQAA,false,74609,52200
0063Z00000tujTDQAY,false,76005,99327
0063Z00000tujbgQAA,true,91708,63067
,true,81411,45996
,true,42735,81888
0063Z00000tur9WQAQ,false,97786,60403
0063Z00000oeevJQAQ,true,37208,93255
0063Z00000oetQeQAI,true,37274,45511
0063Z00000oetFgQAI,true,30387,37634
0063Z00000oetfpQAA,true,92993,72074
0063Z00000oegI4QAI,true,49507,56806
0063Z00000oetosQAA,true,86057,40041
0063Z00000oetqAQAQ,true,76256,84770
0063Z00000oetxLQAQ,true,61480,63339
0063Z00000oeLVoQAM,true,30331,59039
0063Z00000oem3JQAQ,true,95010,32565
0063Z00000oeebUQAQ,true,85049,37714
0063Z00000oeuKBQAY,true,96622,40163
0063Z00000oeueVQAQ,true,38939,89850
0063Z00000oeufPQAQ,true,51977,42576
0063Z00000oeujkQAA,true,78543,89545
0063Z00000oeum7QAA,true,70102,85397
0063Z00000oeurXQAQ,true,71271,87777
0063Z00000oeutKQAQ,true,66434,96356
0063Z00000oeuwDQAQ,true,98408,62765
0063Z00000oeuwhQAA,true,98406,48438
0063Z00000oeuyOQAQ,true,69456,80728
0063Z00000oev2kQAA,true,51260,84066
0063Z00000oev3iQAA,true,35906,89175
0063Z00000oev3xQAA,true,34479,91639
0063Z00000oev5yQAA,true,62958,82423
0063Z00000oev6mQAA,true,80557,98464
0063Z00000oevv6QAA,true,94466,45083
0063Z00000oeG65QAE,true,57487,60269
0063Z00000oexmFQAQ,true,54718,74338
0063Z00000oexlMQAQ,true,82134,54510
0063Z00000oexn3QAA,true,57040,72728
0063Z00000oexnWQAQ,true,87215,97368
0063Z00000oexnXQAQ,true,42542,88514
0063Z00000oexquQAA,true,65916,57145
0063Z00000oexreQAA,true,38059,50377
0063Z00000oext2QAA,true,71350,39286
0063Z00000oeyRnQAI,true,65291,70935
0063Z00000oeycWQAQ,true,81866,94723
0063Z00000oeyedQAA,true,66498,33238
0063Z00000oeygdQAA,true,76237,66759
0063Z00000oeykBQAQ,true,91275,55122
0063Z00000oeynoQAA,true,96417,95744
0063Z00000oeyu8QAA,true,54554,65440
0063Z00000oez75QAA,true,69641,60292
0063Z00000oezAiQAI,true,62417,69715
0063Z00000oezCFQAY,true,61234,85937
0063Z00000oezCGQAY,true,34196,49673
0063Z00000oezDSQAY,true,30605,68517
0063Z00000oeifVQAQ,true,43083,49688
0063Z00000of0yhQAA,true,63874,73494
0063Z00000of1VqQAI,true,71109,96034
0063Z00000of1jtQAA,true,54367,43055
0063Z00000of1m4QAA,true,92732,44954
0063Z00000of1nbQAA,true,36365,90614
0063Z00000of1rEQAQ,true,84389,49778
0063Z00000oelqnQAA,true,79938,30321
0063Z00000of2AVQAY,true,87149,78460
0063Z00000of2C7QAI,true,50192,99119
0063Z00000of2CRQAY,true,49241,43642
0063Z00000of2EXQAY,true,88202,79856
0063Z00000oexTjQAI,true,77015,97094
0063Z00000oeyijQAA,true,57737,95959
0063Z00000oet2MQAQ,true,52173,32495
0063Z00000oefO6QAI,true,83427,76648
0063Z00000of3i5QAA,true,50173,97217
0063Z00000oeoaPQAQ,true,54674,33708
0063Z00000oeSkJQAU,true,59045,82769
0063Z00000of2snQAA,true,45304,55097
0063Z00000oeyTPQAY,true,88128,81291
0063Z00000oeQCQQA2,true,56715,61630
0063Z00000oeoALQAY,true,66751,53582
0063Z00000oek8iQAA,true,83949,80361
0063Z00000of675QAA,true,68835,40989
0063Z00000of6nzQAA,true,77211,83290
0063Z00000of6xkQAA,true,61458,87469
0063Z00000oewOXQAY,true,30009,93116
0063Z00000oeplZQAQ,true,89556,34626
0063Z00000of54vQAA,true,67497,94686
0063Z00000oeMEnQAM,true,56908,90004
0063Z00000of5zaQAA,true,76937,58565
0063Z00000oelcHQAQ,true,49858,62213
0063Z00000of7TOQAY,true,48184,95734
0063Z00000of7cfQAA,true,55846,72258
0063Z00000mczoQQAQ,true,34705,71242
0063Z00000pL83TQAS,true,79144,91354
0063Z00000of7l8QAA,true,74952,69600
0063Z00000oeTUZQA2,true,77881,75095
0063Z00000of7lIQAQ,true,31651,94289
0063Z00000oekHPQAY,true,81993,98498
0063Z00000oesNIQAY,true,85172,65146
0063Z00000of7mQQAQ,true,92229,33087
0063Z00000of54lQAA,true,50418,99371
0063Z00000of8ePQAQ,true,94488,66179
0063Z00000of5BDQAY,true,58203,98092
0063Z00000oeybdQAA,true,73752,81779
0063Z00000of8h4QAA,true,61792,33315
0063Z00000of8x7QAA,true,35964,88541
0063Z00000oekFdQAI,true,59552,74836
0063Z00000ofAJRQA2,true,47893,94451
0063Z00000ofAKjQAM,true,40222,96028
0063Z00000ofAN9QAM,true,63533,67426
0063Z00000ofC5IQAU,true,99109,70816
0063Z00000of5d4QAA,true,32634,63313
0063Z00000oegJCQAY,true,91802,39480
0063Z00000oexwhQAA,true,47392,89040
0063Z00000ofCNgQAM,true,56042,40953
0063Z00000of55PQAQ,true,87523,64218
0063Z00000ofDKxQAM,true,72474,81336
0063Z00000ofDUiQAM,true,96348,90691
0063Z00000ofDfgQAE,true,45150,69059
0063Z00000ofDhhQAE,true,44495,46258
0063Z00000ofDzRQAU,true,34919,49625
0063Z00000ofE2LQAU,true,80827,54525
0063Z00000oeyfaQAA,true,57599,32913
0063Z00000ofEYdQAM,true,55335,48091
0063Z00000oeL82QAE,true,52512,40131
0063Z00000ofFq2QAE,true,87393,77254
0063Z00000ofFqMQAU,true,53570,35282
0063Z00000oefMyQAI,true,30184,51974
0063Z00000oenrWQAQ,true,98519,56828
0063Z00000oemuIQAQ,true,70653,30754
0063Z00000of951QAA,true,98044,38900
0063Z00000ofJWGQA2,true,46277,60057
0063Z00000ofJyyQAE,true,60648,63437
0063Z00000ofG1dQAE,true,76037,30319
0063Z00000of432QAA,true,89906,38166
0063Z00000ofFkJQAU,true,33301,62147
0063Z00000oebbIQAQ,true,84013,94107
0063Z00000ofCKmQAM,true,99688,83258
0063Z00000oeo22QAA,true,96774,37024
0063Z00000oehHoQAI,true,93030,32918
0063Z00000oefVqQAI,true,70452,51258
0063Z00000ofQNQQA2,true,78116,62124
0063Z00000ofQQyQAM,true,75319,83337
0063Z00000of9v5QAA,true,62873,36019
0063Z00000ofMnQQAU,true,87874,73567
0063Z00000ofQgFQAU,true,39422,49205
0063Z00000ofLXlQAM,true,57938,36572
0063Z00000oeunFQAQ,true,30573,63459
0063Z00000oetYJQAY,true,79439,68259
0063Z00000ofRlpQAE,true,77945,84674
0063Z00000ofRs7QAE,true,48708,56292
0063Z00000ofS8FQAU,true,31740,39255
0063Z00000ocAqWQAU,true,72536,91849
0063Z00000ofSRlQAM,true,41448,92004
0063Z00000ofSl5QAE,true,48593,36484
0063Z00000ofKhmQAE,true,54298,99720
0063Z00000ofEL5QAM,true,66904,77642
0063Z00000ofERSQA2,true,73648,77780
0063Z00000of6FTQAY,true,91116,44669
0063Z00000oek8rQAA,true,39877,49668
0063Z00000ofMFIQA2,true,41788,61567
0063Z00000ofU1RQAU,true,53166,46400
0063Z00000ofU7UQAU,true,87543,76489
0063Z00000ofUHFQA2,true,30622,61103
0063Z00000ofUIDQA2,true,63712,64511
0063Z00000ofUJBQA2,true,64678,82725
0063Z00000ofUJfQAM,true,42829,48795
0063Z00000ofULhQAM,true,59725,57296
0063Z00000ofUP9QAM,true,53919,37240
0063Z00000ofUQ2QAM,true,91440,61939
0063Z00000ofURAQA2,true,36052,88044
0063Z00000ofUUTQA2,true,87053,31247
0063Z00000ofUUiQAM,true,56470,39265
0063Z00000k7W6rQAE,true,88890,46241
0063Z00000ofUdpQAE,true,99086,44749
0063Z00000ofUe9QAE,true,57127,75326
0063Z00000ofUenQAE,true,43971,58008
0063Z00000oedRhQAI,true,35635,36405
0063Z00000oe0L6QAI,true,79967,63258
0063Z00000of9t9QAA,true,33875,60268
0063Z00000of3ZIQAY,true,64877,98134
0063Z00000ofERIQA2,true,96742,60474
0063Z00000ofO3DQAU,true,93430,70794
0063Z00000rVkE8QAK,true,71860,85716
0063Z00000rVl5CQAS,true,37863,34728
0063Z00000rVl5NQAS,true,83044,72867
0063Z00000rVl5SQAS,true,89209,93608
0063Z00000rVl5WQAS,true,31151,65141
0063Z00000rVl5qQAC,true,60350,74622
0063Z00000rVl61QAC,true,86722,91623
0063Z00000rVl6UQAS,true,91968,85369
0063Z00000rVoI3QAK,true,31694,31620
0063Z00000rVohpQAC,true,41355,87830
0063Z00000rVolTQAS,true,79044,42703
0063Z00000rVolyQAC,true,33689,81208
0063Z00000rVom2QAC,true,30901,90062
0063Z00000rVomHQAS,true,47129,70378
0063Z00000rVooDQAS,true,83631,38858
0063Z00000rVoodQAC,true,62170,32702
0063Z00000rVoohQAC,true,84663,48136
0063Z00000rVotxQAC,true,41977,39433
0063Z00000rVoxHQAS,true,88733,47489
0063Z00000rVp4cQAC,true,88089,96088
0063Z00000rVp9mQAC,true,33630,94715
0063Z00000rVpNZQA0,true,68780,35338
0063Z00000ofQF7QAM,true,40408,81379
0063Z00000rVpe7QAC,true,88319,81830
0063Z00000ofLfPQAU,true,66734,89265
0063Z00000ofOIhQAM,true,97799,45832
0063Z00000rVr8eQAC,true,73869,39846
0063Z00000rVr9IQAS,true,39748,48116
0063Z00000rVr9JQAS,true,67582,75391
0063Z00000rVr9KQAS,true,59475,46180
0063Z00000rVrAkQAK,true,49638,79565
0063Z00000rVrBKQA0,true,76165,82887
0063Z00000ofCrMQAU,true,38605,77465
0063Z00000rVrHqQAK,true,33845,77578
0063Z00000rVrP1QAK,true,30230,30089
0063Z00000rVrPQQA0,true,79746,96094
0063Z00000oeuTDQAY,true,66693,52566
0063Z00000rVrGiQAK,true,71092,73576
0063Z00000ofMtKQAU,true,74906,84391
0063Z00000ofLfAQAU,true,56344,70425
0063Z00000rVsDTQA0,true,91354,82218
0063Z00000rVsDeQAK,true,38071,83343
0063Z00000rVsEqQAK,true,62591,74867
0063Z00000ofTEgQAM,true,74222,53960
0063Z00000oezXFQAY,true,85306,68631
0063Z00000rVw5eQAC,true,61780,83228
0063Z00000rVw63QAC,true,66662,38418
0063Z00000rVw9qQAC,true,38945,72874
0063Z00000rVwrAQAS,true,68019,62472
0063Z00000rVwqUQAS,true,75858,52881
0063Z00000rVwsDQAS,true,65673,85692
0063Z00000rVwu9QAC,true,57040,76066
0063Z00000rVwx3QAC,true,39614,91152
0063Z00000rVwyQQAS,true,96498,92465
0063Z00000rVwyGQAS,true,49176,52853
0063Z00000rVwzJQAS,true,54363,91685
0063Z00000rVx2IQAS,true,68615,70347
0063Z00000ofUTGQA2,true,72329,58865
0063Z00000ofJdRQAU,true,35494,52517
0063Z00000rVxwdQAC,true,81520,88016
0063Z00000rVy9dQAC,true,55631,58489
0063Z00000rVyB4QAK,true,38804,47154
0063Z00000rVyDUQA0,true,49578,73546
0063Z00000ofJwEQAU,true,91533,39809
0063Z00000rVytfQAC,true,37284,72389
0063Z00000ofMICQA2,true,31949,39660
0063Z00000rVz07QAC,true,44606,89585
0063Z00000rVzNLQA0,true,65901,76768
0063Z00000rVzbbQAC,true,69334,70514
0063Z00000rVzk4QAC,true,88459,32295
0063Z00000rVzn8QAC,true,41747,93323
0063Z00000rVznmQAC,true,52537,85212
0063Z00000rW0LcQAK,true,94130,88659
0063Z00000rW0MJQA0,true,85302,72608
0063Z00000rW0YdQAK,true,93621,95575
0063Z00000rW0oGQAS,true,40804,35147
0063Z00000ofSlKQAU,true,81179,42767
0063Z00000rW0srQAC,true,56931,88286
0063Z00000rW0t2QAC,true,43443,31216
0063Z00000rW0voQAC,true,41961,34269
0063Z00000rW0vtQAC,true,35538,50521
0063Z00000rW0wIQAS,true,34346,45057
0063Z00000rW0zMQAS,true,47180,41909
0063Z00000rW19RQAS,true,36205,79293
0063Z00000rW27sQAC,true,93116,64584
0063Z00000rW2AOQA0,true,75503,34948
0063Z00000rW2CKQA0,true,78890,46953
0063Z00000rVqlYQAS,true,86850,70309
0063Z00000rW4QqQAK,true,65777,97575
0063Z00000rW4TLQA0,true,85689,39119
0063Z00000rW4WPQA0,true,87951,93329
0063Z00000rW4WoQAK,true,99115,35585
0063Z00000rW4YkQAK,true,88744,61790
0063Z00000rW4ZTQA0,true,57914,91877
0063Z00000oezH5QAI,true,36921,41640
0063Z00000oesv6QAA,true,38659,49196
0063Z00000rW5jcQAC,true,59583,56044
0063Z00000ofLq3QAE,true,64613,55181
0063Z00000ofQEEQA2,true,37719,69818
0063Z00000ofTKyQAM,true,49732,50397
0063Z00000rW5wHQAS,true,62733,32493
0063Z00000rW63hQAC,true,75588,30692
0063Z00000rW6OuQAK,true,43964,92998
0063Z00000rW6RKQA0,true,79908,81941
0063Z00000rW6d6QAC,true,66001,54577
0063Z00000rVzI5QAK,true,78261,97657
0063Z00000rW7cHQAS,true,86910,57799
0063Z00000rVxmmQAC,true,45492,35696
0063Z00000rVzTXQA0,true,63751,50808
0063Z00000rW7zNQAS,true,38402,51332
0063Z00000rW7zhQAC,true,89480,91423
0063Z00000rW43eQAC,true,53794,61438
0063Z00000oeGvUQAU,true,36168,76765
0063Z00000rVoQbQAK,true,51999,97758
0063Z00000rVxmcQAC,true,59794,35999
0063Z00000rWAcbQAG,true,97131,50047
0063Z00000rWAdZQAW,true,63448,90025
0063Z00000rW4DNQA0,true,48595,36937
0063Z00000rWArgQAG,true,57972,92604
0063Z00000rWBZJQA4,true,88593,97810
0063Z00000rWBb0QAG,true,91086,37229
0063Z00000oem1HQAQ,true,47814,63288
0063Z00000rVqyPQAS,true,80335,50622
0063Z00000ofG5uQAE,true,74412,99507
0063Z00000rWCf6QAG,true,42137,93393
0063Z00000rWCfkQAG,true,49511,98952
0063Z00000rW81TQAS,true,58437,49989
0063Z00000rWDXeQAO,true,97697,40831
0063Z00000rW4FOQA0,true,76515,52578
0063Z00000ofLoRQAU,true,51500,55605
0063Z00000rWDckQAG,true,64999,72411
0063Z00000oezuuQAA,true,56906,89688
0063Z00000rW5WsQAK,true,98946,73674
0063Z00000rWEmfQAG,true,53650,99940
0063Z00000rW9YeQAK,true,40379,82476
0063Z00000nS73FQAS,true,64429,59959
0063Z00000rWFqmQAG,true,80121,46034
0063Z00000rW9FgQAK,true,52531,50391
0063Z00000rWFvmQAG,true,40016,30294
0063Z00000rWHGCQA4,true,92054,62721
0063Z00000rVyqWQAS,true,95252,61104
0063Z00000ofQRNQA2,true,31530,60845
0063Z00000rWJlBQAW,true,66944,85000
0063Z00000rWJlGQAW,true,70505,63666
0063Z00000rWJlfQAG,true,75262,43521
0063Z00000rWKRdQAO,true,96429,55871
0063Z00000rWKcvQAG,true,71445,49714
0063Z00000rWKecQAG,true,39360,56485
0063Z00000rWKerQAG,true,63753,42871
0063Z00000rWK4EQAW,true,49252,94735
0063Z00000rWOQjQAO,true,99203,69557
0063Z00000rWOnUQAW,true,91895,98108
0063Z00000rWOphQAG,true,82864,32270
0063Z00000rWOpzQAG,true,54845,80703
0063Z00000rWOqEQAW,true,99363,36391
0063Z00000rWOpcQAG,true,30877,61106
0063Z00000rWOrRQAW,true,75666,98302
0063Z00000rWOuQQAW,true,30915,67104
0063Z00000rWOvKQAW,true,43233,45337
0063Z00000rWOveQAG,true,71180,43947
0063Z00000rWPdKQAW,true,45846,73024
0063Z00000rWPiDQAW,true,76487,51783
0063Z00000rWPlNQAW,true,34317,83178
0063Z00000rWPlTQAW,true,42027,97121
0063Z00000rWPmKQAW,true,84525,94921
0063Z00000rWPmPQAW,true,33441,32711
0063Z00000rWPmjQAG,true,74912,66191
0063Z00000rWPmyQAG,true,31175,66711
0063Z00000rWPnEQAW,true,88888,30660
0063Z00000rWJkmQAG,true,68033,97461
0063Z00000rWS3EQAW,true,80433,93309
0063Z00000of5dJQAQ,true,37985,79537
0063Z00000rWSXsQAO,true,55953,54672
0063Z00000rWRtxQAG,true,80176,55704
0063Z00000rWSeeQAG,true,75196,43442
0063Z00000rWSfwQAG,true,47435,98101
0063Z00000rWSxMQAW,true,93374,91578
0063Z00000rWT5aQAG,true,62993,55754
0063Z00000rWUNYQA4,true,80640,82059
0063Z00000rWUdvQAG,true,54485,51371
0063Z00000rW9FvQAK,true,68211,46315
0063Z00000rWFsiQAG,true,72271,38895
0063Z00000rWWgVQAW,true,90938,56347
0063Z00000rWXbwQAG,true,35815,95750
0063Z00000rWY0rQAG,true,86825,93926
0063Z00000rWY1aQAG,true,83931,67097
0063Z00000rWYF8QAO,true,92638,84292
0063Z00000rWY5IQAW,true,79446,94563
0063Z00000rWZ13QAG,true,32749,71577
0063Z00000rWZEGQA4,true,50045,84417
0063Z00000rWZf0QAG,true,69068,36172
0063Z00000rWZhQQAW,true,85823,59004
0063Z00000rWZhaQAG,true,59680,71638
0063Z00000rW4fXQAS,true,58626,35872
0063Z00000oemKoQAI,true,65995,85858
0063Z00000rWad6QAC,true,74821,94880
0063Z00000rWaloQAC,true,79776,79797
0063Z00000rWaosQAC,true,73597,43257
0063Z00000rWV6eQAG,true,79986,66605
0063Z00000rWbfTQAS,true,89826,55702
0063Z00000rWbgHQAS,true,45063,87045
0063Z00000rWbnKQAS,true,86781,49308
0063Z00000rWbsXQAS,true,40102,42411
0063Z00000rWbtBQAS,true,79994,90285
0063Z00000rWbvvQAC,true,71807,94900
0063Z00000rWcxSQAS,true,32462,57422
0063Z00000rWd7XQAS,true,40523,95143
0063Z00000rWbjkQAC,true,31613,36124
0063Z00000rWdJxQAK,true,93946,35038
0063Z00000rWeNnQAK,true,41744,75484
0063Z00000rWeNxQAK,true,57552,61493
0063Z00000rWeNyQAK,true,79940,31792
0063Z00000rWeOMQA0,true,85834,88326
0063Z00000rWeObQAK,true,45011,81212
0063Z00000rWeOgQAK,true,44005,44548
0063Z00000rWeOhQAK,true,38366,61834
0063Z00000rWeOvQAK,true,65602,98180
0063Z00000rWeOpQAK,true,43471,30165
0063Z00000oeSkfQAE,true,35670,60668
0063Z00000rWeWvQAK,true,79399,41963
006OJ00000FgDcwYAF,true,84237,69589
006OJ00000HCnchYAD,true,47733,70234
006OJ00000HkFjpYAF,true,95333,93466
006OJ00000HjT45YAF,true,66138,84143
006OJ00000FgIkfYAF,true,85890,78350
006OJ00000HjOsPYAV,true,74472,52643
006OJ00000HjBgfYAF,true,31781,95642
006OJ00000I13KsYAJ,true,99591,94655
006OJ00000I1FInYAN,true,74386,85288
006OJ00000I1Dk2YAF,true,38123,78371
006OJ00000I1H1FYAV,true,37504,33917
0063Z00000nTcOJQA0,true,84263,88545
0063Z00000k7O17QAE,true,89856,49538
0063Z00000oc4znQAA,true,60683,70787
006OJ00000I1GoLYAV,true,90541,69472
006OJ00000I1DaMYAV,true,67151,54829
006OJ00000I1WBZYA3,true,41348,66292
006OJ00000I1FKPYA3,true,53273,37272
006OJ00000I1OE1YAN,true,82588,74145
006OJ00000I1EJWYA3,true,30127,42982
006OJ00000I1FsHYAV,true,49683,63270
006OJ00000I1DTuYAN,true,86038,73778
0063Z00000k6kKvQAI,true,64565,93444
0063Z00000oeYDIQA2,true,72534,32182
0063Z00000oeaS6QAI,true,71604,68681
0063Z00000oeWarQAE,true,91309,51246
0063Z00000oeWZ0QAM,true,83992,48600
0063Z00000oeY2FQAU,true,95356,31888
0063Z00000oebuoQAA,true,53288,42854
0063Z00000oeYK4QAM,true,99952,43931
0063Z00000oeaUHQAY,true,85327,31336
